1/12/2014,Completed - Dup,1/16/2014,14-00050265,Pot Hole in Street,,,,3400 W AUGUSTA BLVD,60651,1153523.929,1906453.219,27,11,23,,41.89925815,-87.7116191,"(41.899258154128795, -87.71161909813222)"
1/12/2014,Completed - Dup,1/16/2014,14-00050069,Pot Hole in Street,,,,3500 S RACINE AVE,60609,1168919.991,1881596.567,11,9,60,13,41.83051659,-87.65586925,"(41.8305165939643, -87.65586925173069)"
1/12/2014,Completed - Dup,1/16/2014,14-00050171,Pot Hole in Street,,,,7500 S STONY ISLAND AVE,60649,1188113.603,1855569.997,5,4,43,42,41.75871547,-87.58628096,"(41.758715466706086, -87.58628096484384)"
1/12/2014,Completed - Dup,1/16/2014,14-00050142,Pot Hole in Street,,,,4700 S HOYNE AVE,60609,1163151.46,1873491.713,12,9,61,,41.80840728,-87.67726298,"(41.808407279118796, -87.67726297618435)"
1/12/2014,Completed - Dup,1/16/2014,14-00050445,Pot Hole in Street,,,,1600 E 76TH ST,60649,1188241.059,1854909.533,8,4,43,42,41.75705939,-87.58563502,"(41.75705939215641, -87.58563502377949)"
1/12/2014,Completed - Dup,1/16/2014,14-00050311,Pot Hole in Street,,,,3100 S CALIFORNIA AVE,60608,1158190.474,1883989.269,12,10,30,,41.83727705,-87.69517225,"(41.837277050366296, -87.69517224651918)"
1/12/2014,Completed - Dup,1/16/2014,14-00050443,Pot Hole in Street,,,,1600 E 75TH ST,60649,1188222.163,1855572.073,8,3,43,42,41.75887774,-87.58568244,"(41.758877741252476, -87.58568244093195)"
1/12/2014,Completed - Dup,1/16/2014,14-00050313,Pot Hole in Street,,,,1600 N HALSTED ST,60614,1170718.485,1910873.651,43,18,7,,41.91094064,-87.64841904,"(41.91094064391597, -87.64841904272998)"
1/12/2014,Completed - Dup,1/16/2014,14-00050416,Pot Hole in Street,,,,1600 W ROSCOE ST,60657,1165049.193,1922645.042,32,19,6,27,41.94345268,-87.66882573,"(41.94345267726219, -87.66882572813357)"
1/12/2014,Completed - Dup,1/16/2014,14-00050404,Pot Hole in Street,,,,3500 W AUGUSTA BLVD,60651,1152859.512,1906441.378,27,11,23,,41.8992393,-87.71405834,"(41.89923929789626, -87.71405833899912)"
1/12/2014,Completed - Dup,1/16/2014,14-00050594,Pot Hole in Street,,,,1648 W ROSCOE ST,60657,1164638.856,1922634.125,32,19,6,27,41.94342567,-87.67071642,"(41.943425673751754, -87.670716420398)"
1/12/2014,Completed - Dup,1/16/2014,14-00050551,Pot Hole in Street,,,,5900 S NARRAGANSETT AVE,60638,1134738.734,1864731.504,23,8,64,,41.78495121,-87.781684,"(41.78495120989203, -87.78168400386181)"
1/12/2014,Completed - Dup,1/16/2014,14-00050545,Pot Hole in Street,,,,2047 W LUNT AVE,60645,1161309.402,1946486.791,49,24,1,,42.00873649,-87.68175419,"(42.008736488428745, -87.68175418799855)"
1/12/2014,Completed - Dup,1/16/2014,14-00050617,Pot Hole in Street,,,,7500 S STONY ISLAND AVE,60649,1188113.603,1855569.997,5,4,43,42,41.75871547,-87.58628096,"(41.758715466706086, -87.58628096484384)"
1/12/2014,Completed - Dup,1/16/2014,14-00050923,Pot Hole in Street,,,,3500 S MORGAN ST,60609,1170216.979,1881630.579,11,9,60,13,41.83063276,-87.65111403,"(41.83063275689864, -87.6511140260967)"
1/12/2014,Completed - Dup,1/16/2014,14-00050912,Pot Hole in Street,,,,12700 S AVENUE O,60633,1201126.431,1821382.839,10,4,55,,41.66455619,-87.53976503,"(41.66455618715663, -87.53976503020358)"
1/12/2014,Completed,1/17/2014,14-00049353,Pot Hole in Street,Final Outcome,Pothole Patched,6,7900 S EXCHANGE AVE,60617,1197204.65,1853152.883,7,4,46,49,41.7518179,-87.55304422,"(41.75181789877268, -87.55304422367072)"
1/12/2014,Completed,1/13/2014,14-00048979,Pot Hole in Street,Final Outcome,Pothole Patched,74,10009 S VAN VLISSINGEN RD,60617,1192056.151,1839020.881,7,4,51,,41.71318997,-87.57196803,"(41.713189972238524, -87.5719680336257)"
1/12/2014,Completed - Dup,1/17/2014,14-00049169,Pot Hole in Street,,,,1625 W 69TH ST,60636,1166598.405,1858954.648,17,7,67,,41.7684246,-87.66498366,"(41.768424601236106, -87.66498365843563)"
1/12/2014,Completed,3/6/2014,14-00050944,Pot Hole in Street,Final Outcome,Pothole Patched,89,1616 N LEAVITT ST,60647,1161440.344,1910784.16,1,14,24,33,41.91087961,-87.68250652,"(41.91087961029976, -87.68250651909992)"
1/12/2014,Completed,1/24/2014,14-00050699,Pot Hole in Street,Final Outcome,Pothole Patched,1,4300 S COTTAGE GROVE AVE,60653,1182322.043,1876674.731,4,2,38,47,41.81672163,-87.60685357,"(41.81672162610092, -87.60685356507798)"
1/12/2014,Completed - Dup,1/17/2014,14-00049137,Pot Hole in Street,,,,3900 W 83RD ST,60652,1151839.704,1849253.578,18,8,70,,41.74232592,-87.71936971,"(41.74232592311421, -87.71936970731853)"
